"","Vote ID","Parameter","Kommission","Mittelwert","CI (unten)","CI (oben)","Abstimmungstitel"
"440","13049","discrimination","WAK",1.75781071285345,1.32884177135784,2.27316409591385,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"441","13050","difficulty","WAK",-2.03147701495485,-2.49412975786272,-1.59787759008321,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"442","13050","discrimination","WAK",-0.0352507012140788,-0.208927988811552,0.134797102356803,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"443","13051","difficulty","WAK",0.171046357695085,-0.321807776847455,0.655688138000562,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"444","13051","discrimination","WAK",-1.54924901883072,-2.12055138790799,-1.10618697554532,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"445","13052","difficulty","WAK",0.160895271958824,-0.328982418928528,0.674911755413591,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"446","13052","discrimination","WAK",-1.76441640695415,-2.48907930894032,-1.20849258684478,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"447","13053","discrimination","WAK",-2.24176022135922,-3.06066732651384,-1.59719496796405,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"448","13053","difficulty","WAK",-1.31779649830346,-2.0081882302957,-0.679725466838585,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"449","13054","discrimination","WAK",-0.364568448073701,-0.70068294378465,-0.0623159782267226,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"450","13054","difficulty","WAK",-3.30444340394535,-4.13667401048327,-2.61284135006014,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"451","13055","difficulty","WAK",-0.608422779801277,-0.895683823419113,-0.320383409666826,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"452","13055","discrimination","WAK",0.0122443190745741,-0.10158777421941,0.1286489067005,"Bundesgesetz über die Revision der Quellenbesteuerung des Erwerbseinkommens"
"453","13057","difficulty","WAK",-2.82211586232388,-3.86616652828192,-1.91646121973073,"Bundesbeschluss über die Genehmigung des Abkommens zwischen der Schweiz und Belize über den Informationsaustausch in Steuersachen"
"454","13057","discrimination","WAK",-2.02594833413399,-2.63224892708843,-1.50868932092351,"Bundesbeschluss über die Genehmigung des Abkommens zwischen der Schweiz und Belize über den Informationsaustausch in Steuersachen"
"455","13058","discrimination","WAK",-1.89122828980751,-2.42330135883036,-1.42498566643869,"Bundesbeschluss über die Genehmigung des Abkommens zwischen der Schweiz und Grenada über den Informationsaustausch in Steuersachen"
"456","13058","difficulty","WAK",-2.82552124493693,-3.77725257485765,-1.95610739820255,"Bundesbeschluss über die Genehmigung des Abkommens zwischen der Schweiz und Grenada über den Informationsaustausch in Steuersachen"
"457","13059","discrimination","WAK",-2.00872714302072,-2.64010758722818,-1.47279976905135,"Bundesbeschluss über die Genehmigung eines Doppelbesteuerungsabkommens zwischen der Schweiz und Oman"
"458","13059","difficulty","WAK",-2.80467016570884,-3.88085440093904,-1.89815257554311,"Bundesbeschluss über die Genehmigung eines Doppelbesteuerungsabkommens zwischen der Schweiz und Oman"
"459","13060","difficulty","WAK",-3.09034734276222,-4.13560657910303,-2.16238754780546,"Bundesbeschluss über die Genehmigung des Doppelbesteuerungsabkommens zwischen der Schweiz und Liechtenstein"
"460","13060","discrimination","WAK",-1.49914956270727,-1.96853539983877,-1.08312363364195,"Bundesbeschluss über die Genehmigung des Doppelbesteuerungsabkommens zwischen der Schweiz und Liechtenstein"
"461","13061","difficulty","WAK",-2.96836683371579,-4.00828355800816,-2.07789608768278,"Bundesgesetz über die Durchführung von zwischenstaatlichen Abkommen des Bundes zur Vermeidung der Doppelbesteuerung"
"462","13061","discrimination","WAK",-1.75444725769857,-2.29214515509441,-1.28051534547471,"Bundesgesetz über die Durchführung von zwischenstaatlichen Abkommen des Bundes zur Vermeidung der Doppelbesteuerung"
"463","13062","difficulty","WAK",-2.98606191066733,-4.03261909615126,-2.0769337699229,"Bundesbeschluss über die Genehmigung eines Protokolls zur Änderung des Doppelbesteuerungsabkommens zwischen der Schweiz und Norwegen"
"464","13062","discrimination","WAK",-1.59761313581369,-2.0894418747847,-1.16907804354985,"Bundesbeschluss über die Genehmigung eines Protokolls zur Änderung des Doppelbesteuerungsabkommens zwischen der Schweiz und Norwegen"
"465","13063","difficulty","WAK",-2.70488697733222,-3.72450695141089,-1.83087826556185,"Bundesbeschluss über die Genehmigung eines Protokolls zur Änderung des Doppelbesteuerungsabkommens zwischen der Schweiz und Albanien"
"466","13063","discrimination","WAK",-2.24166264082185,-2.90877588267156,-1.68513822036985,"Bundesbeschluss über die Genehmigung eines Protokolls zur Änderung des Doppelbesteuerungsabkommens zwischen der Schweiz und Albanien"
"467","13064","difficulty","FK",-3.81151035263303,-4.79017470905499,-3.0005116969629,"Bundesbeschluss über die Einführung der nächsten Generation der Arbeitsplatzsysteme (Programm APS2020)"
"468","13064","discrimination","FK",-0.0953684335309997,-0.466228926661692,0.25906896449443,"Bundesbeschluss über die Einführung der nächsten Generation der Arbeitsplatzsysteme (Programm APS2020)"
"469","13065","difficulty","FK",-3.82244017359389,-4.79064335678245,-3.01785658221206,"Bundesbeschluss über die Einführung der nächsten Generation der Arbeitsplatzsysteme (Programm APS2020)"
"470","13065","discrimination","FK",-0.0920583383067189,-0.460766158864332,0.259331637281988,"Bundesbeschluss über die Einführung der nächsten Generation der Arbeitsplatzsysteme (Programm APS2020)"
"471","13067","difficulty","KVF",-1.36445520633932,-2.05068962566913,-0.724315780361969,""
"472","13067","discrimination","KVF",2.99316356573393,2.10473734948934,4.06466128428948,""
"473","13081","difficulty","WAK",0.269804050932346,-0.162611598887283,0.701225039787206,"Bundesbeschluss über die Volksinitiative «Für Ernährungssicherheit»"
"474","13081","discrimination","WAK",-1.15129123461624,-1.57329919589466,-0.80506647618734,"Bundesbeschluss über die Volksinitiative «Für Ernährungssicherheit»"
"475","13082","discrimination","SiK",1.20423162007794,0.897128183291079,1.55987935466006,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"476","13082","difficulty","SiK",-0.00947139354550548,-0.417310729141707,0.408605124366921,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"477","13083","difficulty","SiK",-0.778576442416388,-1.57896352193085,0.00494966458621405,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"478","13083","discrimination","SiK",3.66945320388031,2.64463959181515,4.8642701813711,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"479","13084","difficulty","SiK",-0.942794475813015,-1.57364068789286,-0.367356635558624,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"480","13084","discrimination","SiK",-2.1362630308996,-2.92057350552152,-1.50987829304385,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"481","13085","difficulty","SiK",-0.804786098541271,-1.3289818840651,-0.321814394584088,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"482","13085","discrimination","SiK",-1.6197494264731,-2.15311874142656,-1.19761739136759,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"483","13086","discrimination","SiK",3.45145979101955,2.47320534040769,4.60644041865355,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"484","13086","difficulty","SiK",-0.164331484830008,-0.856220955516256,0.571957731054589,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"485","13087","difficulty","SiK",-3.98983328577769,-4.9986015054342,-3.09878251097376,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"486","13087","discrimination","SiK",0.19809142127326,-0.344323991013389,0.783459205100224,"Bundesgesetz über die wirtschaftliche Landesversorgung (Landesversorgungsgesetz, LVG)"
"487","13090","difficulty","WAK",0.24856375835652,-0.182976020375548,0.679846480252153,"Bundesbeschluss über die Volksinitiative «Für Ernährungssicherheit»"
"488","13090","discrimination","WAK",-1.15907939145283,-1.57883328054809,-0.827945112795381,"Bundesbeschluss über die Volksinitiative «Für Ernährungssicherheit»"
"489","13091","difficulty","WBK",-1.58851651643931,-2.40217611159277,-0.836422107701796,""
"490","13091","discrimination","WBK",-3.10712116239234,-4.08458676512615,-2.27157821199142,""
"491","13093","difficulty","RK",-3.9267603117774,-4.93583458062133,-3.07050242489842,""
"492","13093","discrimination","RK",-0.0514098641019563,-0.565160422547222,0.47906941332494,""
"493","13110","difficulty","FK",-0.0375852053678656,-0.46812658915204,0.392465281291832,""
"494","13110","discrimination","FK",-0.924132599176061,-1.20142650745437,-0.685484565860815,""
"495","13119","discrimination","UREK",-3.97262190259513,-5.22264021241464,-2.85839998549406,"Bundesgesetz über den Wald (Waldgesetz, WaG)"
"496","13119","difficulty","UREK",-0.779080847067611,-1.54853810535068,-0.0438775207776066,"Bundesgesetz über den Wald (Waldgesetz, WaG)"
"497","13120","difficulty","UREK",-0.26063096911636,-0.683143407827844,0.143077109077513,"Bundesgesetz über den Wald (Waldgesetz, WaG)"
"498","13120","discrimination","UREK",-1.13806502083539,-1.45396676836892,-0.852190656053672,"Bundesgesetz über den Wald (Waldgesetz, WaG)"
"499","13122","discrimination","RK",-0.568480229684433,-0.799660885759623,-0.359751061872985,"Bundesgesetz betreffend die Überwachung des Post- und Fernmeldeverkehrs (BÜPF)"
"500","13122","difficulty","RK",0.0663937847350491,-0.289314350631133,0.420846395492603,"Bundesgesetz betreffend die Überwachung des Post- und Fernmeldeverkehrs (BÜPF)"
"501","13124","discrimination","SPK",-2.65989819075283,-3.5383880104819,-1.95118862682686,"Bundesbeschluss über die erleichterte Einbürgerung von Ausländerinnen und Ausländern in eingetragener Partnerschaft mit Schweizer Staatsangehörigen"
"502","13124","difficulty","SPK",-2.09387131689356,-3.1124397389681,-1.20463234731538,"Bundesbeschluss über die erleichterte Einbürgerung von Ausländerinnen und Ausländern in eingetragener Partnerschaft mit Schweizer Staatsangehörigen"
"503","13126","discrimination","SPK",2.1710096415028,1.57702267314989,2.89675752966658,"Bundesbeschluss über die erleichterte Einbürgerung von Ausländerinnen und Ausländern in eingetragener Partnerschaft mit Schweizer Staatsangehörigen"
"504","13126","difficulty","SPK",-2.56142709710194,-3.37274696539897,-1.81474080866246,"Bundesbeschluss über die erleichterte Einbürgerung von Ausländerinnen und Ausländern in eingetragener Partnerschaft mit Schweizer Staatsangehörigen"
"505","13127","discrimination","SPK",-2.37208572580515,-3.06330651607796,-1.76715917681172,"Bundesgesetz über das Schweizer Bürgerrecht (Bürgerrechtsgesetz, BüG) (Gleichstellung der eingetragenen Partnerschaft und der Ehe im Einbürgerungsverfahren"
"506","13127","difficulty","SPK",-2.25995840356305,-3.32745186208246,-1.36648676211313,"Bundesgesetz über das Schweizer Bürgerrecht (Bürgerrechtsgesetz, BüG) (Gleichstellung der eingetragenen Partnerschaft und der Ehe im Einbürgerungsverfahren"
"507","13128","difficulty","SPK",-2.25387191794282,-3.26772200510468,-1.36337481911403,"Bundesbeschluss über die erleichterte Einbürgerung von Ausländerinnen und Ausländern in eingetragener Partnerschaft mit Schweizer Staatsangehörigen"
"508","13128","discrimination","SPK",-2.3663272690831,-3.04539262746894,-1.78472475644746,"Bundesbeschluss über die erleichterte Einbürgerung von Ausländerinnen und Ausländern in eingetragener Partnerschaft mit Schweizer Staatsangehörigen"
"509","13135","discrimination","RK",-1.52601150903865,-2.03830487033217,-1.09055405399629,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"510","13135","difficulty","RK",-2.21315247335221,-3.03047185420192,-1.49474339328596,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"511","13136","discrimination","RK",-3.29146990761688,-4.3839678955363,-2.36154281319143,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"512","13136","difficulty","RK",-1.27599867270516,-2.25823896535044,-0.36767183111858,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"513","13137","difficulty","RK",-3.8352075674011,-4.86608395049099,-2.87306671797742,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"514","13137","discrimination","RK",2.47052884497461,1.85283057817167,3.13962299234355,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"515","13138","discrimination","RK",-1.91685993139966,-2.5117264504413,-1.40452285713658,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"516","13138","difficulty","RK",-1.52181707024703,-2.28521003867486,-0.858850838332413,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"517","13139","discrimination","RK",-3.32789961142752,-4.4407826190898,-2.4039388217133,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"518","13139","difficulty","RK",-1.33005060924091,-2.28638982769602,-0.465463557653176,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"519","13140","discrimination","RK",-2.9994282281113,-4.13397739536423,-2.06754713496911,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"520","13140","difficulty","RK",1.64556092587017,0.83473366244924,2.53313226408394,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"521","13141","discrimination","RK",-2.11850792916093,-2.79181171702324,-1.54719491193724,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"522","13141","difficulty","RK",-2.05674967830749,-2.94935312190828,-1.27748312591252,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"523","13142","difficulty","RK",-3.10323555498213,-4.01311973200096,-2.28382446915678,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"524","13142","discrimination","RK",1.93737673433618,1.4437650219408,2.4990493867127,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"525","13143","discrimination","RK",-2.62564539917897,-3.5457672595303,-1.86917504455774,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"526","13143","difficulty","RK",-0.235989505921733,-0.910671854352706,0.47829822033022,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"527","13147","discrimination","RK",-1.33240532609417,-1.79078765657338,-0.930566457645743,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"528","13147","difficulty","RK",-2.78245535178377,-3.69554460503006,-1.98246358061008,"Bundesgesetz über das Strafregister-Informationssystem VOSTRA (Strafregistergesetz, StReG)"
"529","13149","discrimination","WBK",-1.55469289812973,-2.04799952589164,-1.15243916359579,""
"530","13149","difficulty","WBK",1.20127516410136,0.68087734387719,1.74290990084454,""
"531","13150","discrimination","WBK",-1.37712586268071,-1.81615300514763,-1.0167801440573,""
"532","13150","difficulty","WBK",0.406625787974164,-0.0417383350116038,0.882697851336758,""
"533","13155","difficulty","WAK",-3.5938424907918,-4.62689723947876,-2.67602344534598,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"534","13155","discrimination","WAK",1.84523308834905,1.36823702783943,2.43713272587234,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"535","13156","difficulty","WAK",-3.6300373738448,-4.67557469470018,-2.70880133439898,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"536","13156","discrimination","WAK",2.05178054213256,1.50105898567813,2.7286801947706,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"537","13157","discrimination","WAK",2.14531845078522,1.54026722436693,2.88381457286347,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"538","13157","difficulty","WAK",-3.45301332686249,-4.46524356964971,-2.56142252994126,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"539","13158","difficulty","WAK",-3.62958608924646,-4.6507290637445,-2.72073064301853,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"540","13158","discrimination","WAK",2.03193045710546,1.5089830017553,2.69837642321736,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"541","13159","difficulty","WAK",-3.56979435727353,-4.60509840509805,-2.681670329994,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"542","13159","discrimination","WAK",2.1240176510409,1.53999363157854,2.84130895874403,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"543","13160","difficulty","WAK",-3.60051840154548,-4.62766375723752,-2.71621752705038,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"544","13160","discrimination","WAK",2.09073696009886,1.53990399682801,2.80718521721402,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"545","13161","discrimination","WAK",2.05733591536275,1.50817347312862,2.74324836376354,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"546","13161","difficulty","WAK",-3.60922236781894,-4.67861593866058,-2.66673735476291,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"547","13162","difficulty","WAK",-3.27593876324333,-4.23692114823163,-2.44359309261245,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"548","13162","discrimination","WAK",1.60517112286636,1.22384960884598,2.04657339438491,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"549","13163","difficulty","WAK",-2.49217690534462,-3.45849691647848,-1.63540921560359,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"550","13163","discrimination","WAK",-2.79057834818282,-3.73675507581376,-2.03956583977333,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"551","13164","difficulty","WAK",-2.67903917503574,-3.49564324082268,-1.94464199367883,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"552","13164","discrimination","WAK",1.65623748340495,1.22664833868747,2.18972450723247,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"553","13165","difficulty","WAK",-3.69923922852131,-4.79762212346408,-2.76556141463755,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"554","13165","discrimination","WAK",1.37585445838593,1.04828101605433,1.73921759393672,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"555","13166","difficulty","WAK",-2.57136192621065,-3.53553173582078,-1.70957516557723,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"556","13166","discrimination","WAK",-2.55302434259529,-3.36670130592728,-1.91371955025077,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"557","13167","difficulty","WAK",-3.6028862395396,-4.64372105068708,-2.69825759470627,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"558","13167","discrimination","WAK",2.10834026260158,1.55375110224687,2.82956735189182,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"559","13168","difficulty","WAK",-0.363715272861173,-0.836886753957734,0.0942390286766062,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"560","13168","discrimination","WAK",1.4678143111522,1.03146701625178,2.01811499631508,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"561","13169","difficulty","WAK",-0.834969489743909,-1.36444664530929,-0.338203505894669,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"562","13169","discrimination","WAK",1.63084865860606,1.12308756610148,2.30982106412594,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"563","13170","discrimination","WAK",2.07364032656575,1.51778069288021,2.7767174525716,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"564","13170","difficulty","WAK",-3.59932307635206,-4.62972775624028,-2.68276365838656,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"565","13172","difficulty","WAK",3.63403390350504,2.71618358815557,4.6792962824751,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"566","13172","discrimination","WAK",-1.98905070191466,-2.62209381459428,-1.47866116674554,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"567","13173","difficulty","WAK",-2.34692707962348,-3.2567585987932,-1.56026898451573,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"568","13173","discrimination","WAK",-2.2935421297657,-2.96927373789585,-1.73788465080859,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"569","13174","difficulty","WAK",3.50570043633729,2.5777032459632,4.50849776838492,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"570","13174","discrimination","WAK",-2.09955454224638,-2.80893793417416,-1.53411461778724,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"571","13175","discrimination","WAK",-1.26036608298785,-1.67621311264993,-0.90218186046561,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"572","13175","difficulty","WAK",-3.13067578408852,-4.13512427046025,-2.25743077660799,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"573","13176","difficulty","WAK",-3.08800735845756,-4.16253047748573,-2.18318114119917,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"574","13176","discrimination","WAK",-1.27072294685541,-1.7009811171429,-0.898151107324858,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"575","13177","difficulty","WAK",-4.05147937328532,-5.07067028442291,-3.15084945376428,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"576","13177","discrimination","WAK",-0.052728359913706,-0.45917040384515,0.331365588189496,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"577","13178","difficulty","WAK",-0.111326727829929,-0.405714934564456,0.178382761871167,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"578","13178","discrimination","WAK",0.0244191534331487,-0.087625187184286,0.141145037543915,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"579","13179","difficulty","WAK",-3.01158913504665,-4.05888607394991,-2.11572637034487,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"580","13179","discrimination","WAK",-1.72273550090342,-2.21641518981677,-1.29078861606726,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"581","13180","difficulty","WAK",4.05077995218205,3.17870016685145,5.10566958999623,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"582","13180","discrimination","WAK",0.0505092652235598,-0.339234830646583,0.462492089611053,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
"583","13181","difficulty","WAK",-3.62103918858829,-4.66041836122428,-2.6997967893694,"Bundesgesetz über steuerliche Massnahmen zur Stärkung der Wettbewerbsfähigkeit des Unternehmensstandorts Schweiz (Unternehmenssteuerreformgesetz III)"
